record_id,age,region,income,education,gender,saab,hormone,top_sex,bottom_sex,sex_orient,sex_attrac,sex_last_year,ethnic,isos_1,isos_2,isos_3,isos_4,isos_5,isos_6,isos_7,isos_8,isos_9,isos_10,isos_11,isos_12,isos_13,isos_14,isos_15,gims_1,gims_2,gims_3,gims_4,gims_5,gims_6,gims_7,gims_8,gims_9,gims_10,gims_11,gims_12,gims_13,gims_14,sobbs_1,sobbs_2,sobbs_3,sobbs_4,sobbs_5,sobbs_6,sobbs_7,sobbs_8,sobbs_9,sobbs_10,sobbs_11,sobbs_12,sobbs_13,sobbs_14,tis_1,tis_2,tis_3,tis_4,tis_5,tis_6,tis_7,tis_8,tis_9,tis_10,tis_11,tis_12,tis_13,tis_14,tis_15,tis_16,tis_17,tis_18,tis_19,tis_20,tis_21,tis_22,tis_23,tis_24,tis_25,tis_26,pfq2s_1,pfq2s_10,pfq2s_9,pfq2s_8,pfq2s_7,pfq2s_6,pfq2s_5,pfq2s_4,pfq2s_3,pfq2s_2,mhi_1,mhi_5,mhi_4,mhi_3,mhi_2,open_comment
718,23,Southwest,"less than $20,000",bachelors degree,trans_masc,female,plan to take in the future,would like to in the future,unsure about the future,other,all genders,all genders,White / European American,2,3,4,4,3,2,2,4,2,4,2,3,2,2,3,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,5,1,4,1,5,4,2,3,4,3,4,1,2,5,6,5,1,5,5,5,1,1,1,3,5,1,1,5,5,4,5,7,3,2,5,5,5,5,7,4,3,4,4,3,4,3,3,5,3,3,4,3,5,5,NA
719,20,East Coast,"$45,000 - $139,999",some college,trans_masc,female,currently taking,have had,unsure about the future,bi/pansexual,all genders,all genders,Multiethnic,2,2,4,3,3,3,2,3,2,2,3,2,2,2,2,1,1,1,1,1,1,1,1,1,0,0,0,1,1,2,5,2,4,2,5,4,5,1,4,3,4,2,5,5,2,5,2,2,2,5,2,3,5,6,6,3,2,5,2,5,2,6,5,5,2,3,4,3,4,2,2,4,2,4,2,3,4,4,2,4,5,2,2,4,"Given ongoing political struggles, I have been very stressed. However, my mental health has greatly improved since transitioning. I hope that these factors are taken into account when understanding my survey results."
720,22,Midwest,"$20,000 - $44,999",some college,non_binary,female,unsure about the future,unsure about the future,do not plan to in the future,bi/pansexual,cisgender m&w,cisgender m&w,White / European American,3,3,5,4,4,4,3,5,4,3,5,3,2,2,4,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,5,2,4,1,5,4,5,1,1,1,5,1,5,6,6,6,5,7,1,6,5,2,1,6,2,1,5,7,7,6,7,7,2,2,7,2,5,1,7,5,4,3,4,5,4,4,3,5,2,4,4,2,2,2,NA
721,21,East Coast,"less than $20,000",some college,trans_man,female,currently taking,would like to in the future,would like to in the future,bi/pansexual,all genders,all genders,White / European American,2,3,4,3,2,1,1,3,1,2,1,2,2,3,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,3,5,3,5,3,5,5,5,1,3,2,5,2,5,1,4,5,5,4,4,1,5,7,4,5,1,7,5,5,7,4,5,4,6,7,6,7,1,2,4,4,4,4,2,4,3,3,3,5,3,5,5,2,2,2,NA
722,20,Southwest,"less than $20,000",some college,trans_masc,female,plan to take in the future,would like to in the future,do not plan to in the future,bi/pansexual,all genders,all genders,White / European American,1,2,3,3,2,1,1,2,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,4,2,4,2,2,4,2,1,2,3,2,1,1,5,5,2,1,2,5,6,4,4,2,4,5,3,3,2,1,3,2,7,1,1,1,1,1,5,4,3,2,2,3,1,3,2,1,3,2,4,4,4,3,5,NA
723,23,Midwest,"$20,000 - $44,999",graduate school,trans_masc,female,plan to take in the future,would like to in the future,do not plan to in the future,queer,specific genders,cisgender women,White / European American,1,2,5,5,2,1,1,3,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,2,5,2,4,3,5,5,5,1,4,1,5,1,5,7,7,5,1,3,6,7,1,1,1,1,7,1,1,1,1,1,1,7,1,1,1,1,3,7,7,3,3,4,2,1,2,4,5,5,2,5,5,1,4,5,NA
724,23,Midwest,"less than $20,000",bachelors degree,trans_masc,female,took in the past but not currently,would like to in the future,unsure about the future,queer,all genders,specific genders,White / European American,2,3,5,4,3,2,1,3,3,4,2,3,3,2,2,0,0,1,1,1,1,1,1,1,0,0,1,1,1,2,5,2,5,1,4,5,4,2,1,3,3,2,4,5,5,6,3,5,2,4,2,3,2,5,6,3,2,7,2,6,5,6,5,4,1,5,1,5,5,3,3,3,3,4,2,3,3,4,2,4,6,2,3,4,NA
725,22,Southeast,"less than $20,000",some college,trans_man,female,currently taking,would like to in the future,would like to in the future,bi/pansexual,all genders,all genders,White / European American,3,3,4,4,4,4,3,4,3,4,3,4,4,3,3,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,5,3,5,4,5,5,5,5,2,3,5,5,5,1,1,6,7,5,2,4,6,5,1,6,1,1,5,7,1,7,7,7,1,1,5,5,3,5,7,4,4,4,5,4,4,5,5,5,5,4,5,1,2,2,NA
726,21,Rocky Mountains,"less than $20,000",some college,trans_masc,female,currently taking,have had,unsure about the future,asexual,no sex attrac,no sex attrac,White / European American,1,1,2,2,1,1,2,2,1,1,1,1,2,1,2,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,5,2,4,2,5,4,4,1,1,1,4,2,4,4,6,3,1,2,3,6,1,2,1,4,3,1,2,3,1,1,4,6,1,1,2,2,2,5,6,3,3,3,3,2,3,2,2,5,3,3,3,3,4,5,NA
727,20,Midwest,"less than $20,000",some college,non_binary,female,plan to take in the future,would like to in the future,do not plan to in the future,bi/pansexual,all genders,all genders,Multiethnic,2,4,3,4,3,2,2,4,2,4,4,3,3,2,3,1,1,1,0,1,1,0,0,1,0,0,0,1,1,4,5,3,4,1,5,5,5,3,3,1,5,4,5,3,5,4,5,7,1,5,1,4,3,4,1,1,2,4,4,1,5,4,7,3,5,1,2,1,7,4,3,5,3,2,4,4,4,4,2,4,3,4,2,5,NA
728,24,Midwest,"less than $20,000",bachelors degree,non_binary,female,do not plan to take in the future,unsure about the future,do not plan to in the future,queer,all genders,all genders,White / European American,3,3,4,4,3,3,3,3,2,3,3,2,2,2,4,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,4,1,4,1,4,4,3,1,2,1,4,2,5,4,3,4,4,5,1,5,2,1,1,4,4,2,4,3,1,1,5,6,1,1,5,1,5,1,6,4,4,4,4,3,3,3,3,5,4,4,4,3,2,3,NA
729,18,Rocky Mountains,"less than $20,000",high school diploma / GED,trans_fem,male,unsure about the future,do not plan to in the future,unsure about the future,gay,cisgender men,cisgender men,White / European American,1,1,3,1,1,1,1,1,1,1,1,1,2,3,3,1,1,1,0,1,1,0,1,0,0,0,0,0,0,3,5,2,5,1,4,5,5,2,4,4,5,1,4,7,5,5,4,6,3,7,5,1,1,1,7,1,3,2,5,1,7,7,1,1,7,3,7,5,7,4,3,5,2,5,4,3,4,5,2,3,4,3,4,3,NA
730,18,East Coast,"less than $20,000",high school or less,trans_masc,female,plan to take in the future,would like to in the future,would like to in the future,heterosexual,cisgender women,cisgender women,White / European American,1,3,4,4,4,2,4,4,2,4,2,5,1,5,3,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,5,1,4,1,5,5,5,3,1,1,5,3,5,1,5,5,7,6,5,2,4,6,5,7,2,6,7,7,7,7,7,2,6,6,6,7,4,5,3,5,4,5,3,3,4,5,5,5,5,2,2,1,4,5,NA
731,22,West Coast,"$20,000 - $44,999",high school diploma / GED,trans_man,female,currently taking,have had,would like to in the future,bi/pansexual,all genders,cisgender m&w,White / European American,2,1,3,2,1,2,2,1,1,1,1,2,1,2,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,2,5,2,5,2,5,5,5,5,4,1,5,4,5,1,3,7,5,7,2,1,6,7,3,6,1,5,6,NA,7,7,7,3,6,6,7,7,4,3,7,5,3,5,4,2,1,3,3,4,4,4,4,3,5,4,Thanks for the survey my dude. Lemme know when the results are posted or whatever
732,23,West Coast,"less than $20,000",some college,non_binary,female,do not plan to take in the future,do not plan to in the future,do not plan to in the future,other,all genders,specific genders,White / European American,4,3,5,4,4,4,2,3,4,3,3,4,4,3,4,0,1,1,1,1,1,0,1,0,1,0,1,1,1,2,5,1,5,1,3,4,2,1,3,4,5,1,1,5,7,3,1,7,7,7,3,1,1,1,5,1,1,1,1,1,1,7,1,1,7,5,3,7,7,3,3,4,2,3,4,4,2,5,2,3,4,3,3,5,"I wanted to add more nuanced responses to my sliding scale answers, but that might just be me. Each question was a bit loaded and varied depending on the situation/circumstances that came to mind when triggered by an individual question/scale."
735,18,West Coast,"less than $20,000",high school or less,non_binary,female,unsure about the future,unsure about the future,do not plan to in the future,bi/pansexual,all genders,all genders,White / European American,1,1,3,2,2,2,3,2,1,1,2,2,3,2,3,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,4,1,5,2,4,5,4,3,4,2,4,4,4,7,6,2,3,5,5,6,2,1,1,3,6,1,1,5,1,1,3,7,1,1,5,1,5,6,7,4,4,5,3,5,2,4,5,5,3,5,5,2,NA,3,NA
736,21,West Coast,"less than $20,000",some college,trans_masc,female,plan to take in the future,would like to in the future,do not plan to in the future,bi/pansexual,all genders,all genders,White / European American,2,3,2,3,1,2,3,2,1,1,1,1,1,1,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,2,5,2,2,1,2,5,5,1,1,3,5,1,5,7,7,2,2,5,7,7,2,3,2,2,7,3,2,1,3,5,3,7,6,5,6,2,4,7,7,4,3,3,2,5,2,1,1,4,2,2,4,3,5,5,NA
737,21,East Coast,"less than $20,000",associate degree,non_binary,female,do not plan to take in the future,unsure about the future,unsure about the future,lesbian,cisgender women,cisgender women,White / European American,1,2,4,4,3,2,2,4,2,2,2,2,2,2,2,1,0,0,0,1,1,0,0,0,0,0,0,1,0,3,5,3,4,4,5,4,5,1,4,3,5,3,5,2,3,5,4,6,1,4,2,2,1,2,2,2,4,5,6,3,3,4,2,2,7,2,5,1,5,5,5,3,3,4,2,4,5,5,4,2,3,3,5,5,NA
739,19,Midwest,"less than $20,000",some college,trans_masc,female,plan to take in the future,would like to in the future,do not plan to in the future,asexual,no sex attrac,no sex attrac,White / European American,1,3,3,4,2,1,1,2,1,2,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,2,4,2,4,1,5,4,5,2,1,3,5,2,5,6,6,4,2,3,2,6,2,5,2,2,6,2,3,2,2,3,3,7,2,1,3,4,5,5,7,3,3,2,1,3,3,4,3,4,2,3,4,2,5,5,NA
740,35,Southeast,"less than $20,000",some college,trans_man,female,currently taking,would like to in the future,do not plan to in the future,asexual,cisgender men,no sex attrac,White / European American,2,3,4,4,3,3,1,3,2,2,2,3,3,3,3,1,1,1,1,1,1,0,1,0,0,0,0,1,1,2,4,2,4,2,4,4,4,2,2,3,4,3,5,5,4,5,5,4,4,4,4,5,5,5,5,4,5,4,5,5,5,5,5,4,5,5,4,5,4,3,2,2,3,1,1,2,2,4,2,3,4,4,5,5,NA
742,41,East Coast,"$45,000 - $139,999",graduate school,trans_fem,male,currently taking,do not plan to in the future,would like to in the future,queer,all genders,all genders,Multiethnic,2,1,4,2,1,1,2,1,1,1,1,1,1,1,1,0,0,NA,0,1,0,1,0,0,0,0,0,0,0,3,5,2,3,2,5,4,4,3,4,4,5,2,4,6,3,2,4,6,2,4,1,5,3,5,3,4,1,6,1,4,5,7,6,5,6,1,7,6,6,3,3,2,3,3,4,2,3,4,2,3,4,3,5,5,NA
743,18,Midwest,"less than $20,000",high school diploma / GED,non_binary,female,do not plan to take in the future,would like to in the future,unsure about the future,asexual,no sex attrac,no sex attrac,White / European American,1,3,3,2,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,2,4,2,2,1,5,4,4,2,4,2,5,3,5,5,5,3,2,5,1,4,5,2,1,4,2,2,3,1,5,5,5,7,2,1,5,2,5,5,5,4,4,4,4,3,2,3,4,5,3,3,3,4,4,5,NA
744,22,East Coast,"less than $20,000",high school diploma / GED,trans_man,female,currently taking,would like to in the future,unsure about the future,gay,specific genders,cisgender m&w,White / European American,1,2,4,4,1,4,1,2,3,2,2,3,3,2,2,1,1,1,1,1,1,1,1,1,0,0,0,1,1,2,2,3,4,2,4,4,4,3,1,2,2,1,1,4,2,5,5,1,2,5,5,5,5,5,4,1,3,1,1,4,1,5,4,1,2,1,4,3,1,2,1,1,1,3,1,1,2,3,1,3,3,4,4,6,NA
745,23,West Coast,"less than $20,000",high school diploma / GED,trans_fem,male,plan to take in the future,unsure about the future,would like to in the future,lesbian,specific genders,specific genders,White / European American,1,1,5,4,1,1,1,4,1,1,1,2,2,2,3,1,1,1,1,1,1,0,1,1,0,0,0,0,0,2,4,3,3,2,5,5,5,2,3,2,4,2,5,4,4,5,5,2,2,4,5,5,5,4,4,4,4,6,6,5,5,4,4,4,2,7,4,1,5,4,4,5,3,5,2,5,5,5,5,3,5,2,4,5,NA
747,23,Midwest,"less than $20,000",associate degree,trans_masc,female,currently taking,would like to in the future,unsure about the future,bi/pansexual,all genders,all genders,Multiethnic,3,5,5,5,5,4,3,5,3,5,4,5,4,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,4,4,4,5,5,5,3,2,3,5,4,5,3,4,6,5,6,3,1,5,5,3,2,4,2,5,5,6,1,5,5,3,4,7,5,5,3,6,3,4,3,2,4,2,4,3,5,3,5,5,2,3,4,NA
748,23,Midwest,"$20,000 - $44,999",some college,trans_masc,female,currently taking,would like to in the future,do not plan to in the future,queer,specific genders,cisgender men,White / European American,2,4,4,4,2,2,3,3,2,2,3,4,3,3,2,1,1,1,0,1,1,0,1,1,0,0,1,1,1,2,4,2,5,3,4,5,5,1,2,4,4,1,5,2,7,5,2,6,2,5,4,3,1,2,2,3,3,6,5,2,4,3,3,2,3,3,1,3,6,3,4,4,2,4,3,3,2,4,2,4,6,1,3,4,NA
749,22,Southeast,"$20,000 - $44,999",some college,trans_man,female,plan to take in the future,would like to in the future,unsure about the future,bi/pansexual,all genders,all genders,White / European American,2,3,4,3,3,4,2,3,3,2,3,4,3,2,2,1,1,1,0,1,1,0,1,0,0,1,1,1,1,2,4,2,4,2,5,4,4,4,2,2,4,2,4,2,5,6,1,5,1,3,2,5,5,4,3,3,4,6,6,5,4,4,6,3,5,6,2,1,4,3,4,2,2,4,2,3,4,5,2,5,4,3,3,4,NA
751,22,Rocky Mountains,"less than $20,000",some college,trans_fem,male,currently taking,unsure about the future,would like to in the future,bi/pansexual,cisgender m&w,cisgender m&w,Multiethnic,1,2,5,5,2,1,1,3,1,3,1,2,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,4,5,3,4,4,5,5,5,3,5,4,5,4,5,3,6,2,3,3,2,4,2,5,5,2,3,2,3,7,7,6,5,4,5,2,7,5,6,2,4,4,4,4,3,5,4,2,5,5,4,4,5,3,2,3,NA
752,18,East Coast,"less than $20,000",high school diploma / GED,trans_masc,female,plan to take in the future,would like to in the future,do not plan to in the future,queer,specific genders,cisgender women,White / European American,1,2,5,2,2,2,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,4,1,4,1,5,5,4,1,1,3,4,1,4,5,3,6,5,4,1,2,3,5,2,5,4,4,2,4,5,5,5,6,3,4,1,7,2,1,2,3,2,3,4,1,1,2,4,4,3,4,4,5,4,5,NA
753,19,East Coast,"less than $20,000",some college,non_binary,female,do not plan to take in the future,would like to in the future,do not plan to in the future,lesbian,cisgender women,cisgender women,White / European American,1,3,2,2,1,3,2,3,1,1,1,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4,1,3,2,3,2,2,1,1,1,4,1,2,2,6,7,4,6,2,2,5,2,2,2,1,2,5,5,6,4,5,4,2,2,6,5,4,2,4,3,2,4,2,2,1,2,1,4,2,4,4,2,3,3,NA
754,21,East Coast,"less than $20,000",high school or less,trans_man,female,plan to take in the future,would like to in the future,do not plan to in the future,bi/pansexual,cisgender m&w,specific genders,White / European American,1,1,3,2,1,1,2,1,1,1,1,1,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,4,2,4,2,4,4,4,2,4,2,4,2,4,5,6,6,2,6,6,2,4,2,2,2,6,3,4,2,4,5,6,5,2,2,6,2,2,6,6,4,2,5,1,1,2,2,4,4,3,4,2,5,3,4,NA
755,20,West Coast,"less than $20,000",high school diploma / GED,non_binary,female,unsure about the future,would like to in the future,do not plan to in the future,lesbian,specific genders,specific genders,White / European American,2,3,4,3,2,4,4,2,2,2,2,2,1,1,4,0,1,1,0,1,1,1,0,0,0,0,0,1,0,2,4,2,2,2,1,4,4,2,1,1,4,1,4,5,6,3,2,5,1,5,2,2,2,5,5,2,2,1,1,1,5,5,3,3,5,5,2,7,6,3,2,4,3,4,4,2,1,3,2,3,4,4,4,5,NA
757,21,Southeast,"less than $20,000",some college,trans_masc,female,plan to take in the future,would like to in the future,unsure about the future,bi/pansexual,all genders,all genders,White / European American,3,3,4,2,2,3,1,3,1,2,1,2,2,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,3,4,4,4,2,5,5,4,2,3,4,3,2,4,4,5,6,5,6,3,4,4,3,2,5,4,2,3,5,6,5,5,5,6,4,6,5,5,4,5,4,3,4,2,5,1,2,3,4,2,NA,5,2,2,3,NA
758,21,East Coast,"less than $20,000",some college,non_binary,female,unsure about the future,would like to in the future,do not plan to in the future,lesbian,cisgender women,cisgender women,Multiethnic,2,3,4,4,2,3,2,3,2,2,2,1,3,1,3,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,2,1,1,2,4,4,2,1,2,2,2,1,4,6,5,2,1,2,3,7,2,2,1,1,5,1,2,1,1,1,2,6,2,1,4,3,NA,3,6,3,2,2,2,3,3,2,3,4,2,4,3,5,4,5,NA
759,20,Midwest,"less than $20,000",some college,trans_masc,female,currently taking,would like to in the future,unsure about the future,queer,all genders,all genders,White / European American,1,4,4,4,3,2,1,3,2,3,4,2,3,1,2,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,4,2,4,1,5,5,5,3,3,3,5,2,5,7,7,5,1,5,7,7,1,1,1,7,7,3,1,6,1,5,7,7,5,3,5,1,5,5,5,4,4,4,3,5,1,4,1,4,1,3,4,4,4,5,NA
760,19,West Coast,"less than $20,000",some college,trans_masc,female,plan to take in the future,would like to in the future,do not plan to in the future,queer,all genders,all genders,White / European American,1,1,3,2,2,1,1,1,1,1,1,2,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,4,3,4,3,4,4,4,4,4,2,4,3,4,5,5,5,5,5,2,5,4,3,1,3,6,2,4,3,5,3,5,5,3,3,5,4,4,4,6,4,3,4,3,3,3,3,3,4,3,3,4,3,4,5,NA
761,21,Southeast,"less than $20,000",some college,trans_masc,female,currently taking,would like to in the future,do not plan to in the future,bi/pansexual,all genders,cisgender women,White / European American,5,4,4,5,4,3,5,4,3,4,3,1,3,1,2,1,1,1,0,0,1,0,1,1,0,0,0,1,1,2,5,1,5,2,5,5,5,3,1,3,5,1,5,6,6,1,1,2,7,7,1,2,5,7,7,3,1,1,1,3,1,7,1,2,2,1,2,7,7,3,2,5,3,5,2,2,2,3,2,2,4,3,5,6,NA
762,28,West Coast,"$20,000 - $44,999",some college,trans_masc,female,currently taking,have had,unsure about the future,bi/pansexual,all genders,all genders,White / European American,2,2,3,2,2,2,2,2,1,2,2,2,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,1,4,2,5,4,2,2,2,2,4,1,4,4,2,5,2,6,3,4,3,3,3,5,3,3,3,3,5,5,5,5,4,3,5,5,2,5,5,3,2,3,2,3,4,2,1,4,2,4,3,3,3,5,NA
763,21,Southwest,"$45,000 - $139,999",associate degree,trans_masc,female,currently taking,unsure about the future,do not plan to in the future,other,all genders,all genders,White / European American,1,3,4,4,3,2,1,4,3,3,3,2,3,2,3,0,0,0,0,1,1,0,1,0,0,0,0,1,0,2,4,4,5,4,5,5,5,4,3,4,5,4,5,3,6,5,5,2,5,4,4,2,1,2,3,1,4,5,5,1,5,5,2,1,1,5,1,5,7,4,4,5,4,4,2,3,3,3,3,5,5,2,3,3,I experienced a personally traumatic event in the past month so my mood was affected by it. I also have PTSD. So I dunno if that matters? lol
765,24,East Coast,"$20,000 - $44,999",bachelors degree,trans_masc,female,currently taking,have had,would like to in the future,queer,all genders,no sex attrac,White / European American,1,1,3,3,1,1,1,4,1,2,1,3,2,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,3,4,3,5,3,4,5,5,3,3,3,4,2,4,5,5,6,5,7,4,4,5,6,5,6,4,5,6,4,1,3,5,6,5,6,5,7,5,6,4,4,2,3,2,3,1,1,2,5,2,5,5,2,4,5,NA
766,21,Midwest,"less than $20,000",some college,trans_fem,male,currently taking,would like to in the future,would like to in the future,queer,specific genders,all genders,White / European American,1,2,3,2,1,3,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,4,2,2,1,5,3,4,1,1,2,4,3,4,2,4,5,6,6,5,4,2,3,2,3,2,3,3,5,5,5,5,7,2,3,6,3,4,5,6,4,4,3,2,4,3,3,4,5,3,3,4,2,3,4,N/A
767,22,East Coast,"less than $20,000",high school diploma / GED,trans_masc,female,unsure about the future,would like to in the future,do not plan to in the future,bi/pansexual,all genders,no sex attrac,White / European American,2,3,4,3,2,2,1,1,2,1,2,3,2,2,2,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,3,2,4,1,5,4,4,1,1,1,4,1,4,6,7,1,1,1,5,4,3,3,1,3,5,1,1,1,1,1,1,7,2,1,5,2,3,5,6,3,2,4,4,3,4,2,1,5,3,2,2,4,5,6,NA
768,22,East Coast,"less than $20,000",some college,trans_masc,female,plan to take in the future,would like to in the future,do not plan to in the future,asexual,no sex attrac,cisgender men,White / European American,4,5,4,4,5,3,3,4,4,5,3,5,2,5,5,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,4,1,5,2,5,5,5,2,1,1,5,1,5,4,6,5,1,7,3,4,2,3,1,4,6,5,1,1,1,1,1,7,5,4,5,1,4,5,7,4,4,4,5,5,3,4,5,5,4,5,5,2,2,4,NA
771,44,West Coast,"less than $20,000",some college,trans_masc,female,plan to take in the future,would like to in the future,do not plan to in the future,queer,all genders,all genders,White / European American,3,4,4,4,3,3,3,3,3,3,3,3,3,3,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,4,2,4,1,5,4,4,1,2,1,4,3,4,5,7,6,3,5,3,5,2,2,2,6,6,2,2,2,4,5,5,6,4,3,5,5,4,5,7,3,1,1,1,2,2,2,1,4,2,4,4,5,5,5,NA
772,20,East Coast,"less than $20,000",some college,trans_man,female,plan to take in the future,would like to in the future,would like to in the future,bi/pansexual,all genders,all genders,Multiethnic,2,3,3,3,2,2,2,3,2,2,2,2,3,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,4,5,4,4,2,5,5,5,3,2,2,4,1,5,6,5,6,2,5,5,7,5,6,5,6,5,6,3,1,6,6,3,6,6,3,5,7,5,2,5,4,4,5,4,5,2,4,2,5,2,5,4,2,2,3,NA
773,20,West Coast,"less than $20,000",associate degree,non_binary,female,do not plan to take in the future,unsure about the future,unsure about the future,lesbian,cisgender women,cisgender women,White / European American,5,5,5,5,5,2,1,5,1,4,1,1,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,3,1,4,4,1,1,1,1,1,1,1,7,6,4,1,1,5,7,1,5,1,1,4,1,1,1,1,1,1,7,7,1,5,1,4,6,7,2,2,1,3,1,3,2,1,3,1,1,4,2,5,6,"Good work ya'll, thank you."
774,21,West Coast,"less than $20,000",some college,trans_masc,female,currently taking,would like to in the future,do not plan to in the future,bi/pansexual,all genders,all genders,Hispanic / Latina(o) / Latin American / Chicana(o),1,3,4,4,1,2,1,3,2,2,2,1,2,1,2,1,1,1,0,1,1,0,1,1,0,0,0,0,0,2,5,3,4,1,5,5,4,2,3,2,4,2,4,6,5,5,2,5,6,4,2,2,2,3,5,2,2,5,5,5,2,6,5,5,5,5,3,5,5,4,3,5,3,3,4,3,4,5,3,5,3,1,3,4,NA
776,22,East Coast,"less than $20,000",bachelors degree,non_binary,female,took in the past but not currently,would like to in the future,unsure about the future,other,all genders,all genders,White / European American,3,4,4,5,4,4,3,4,4,3,4,3,2,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,3,4,2,5,4,4,3,2,2,4,2,4,6,7,3,2,3,5,3,3,3,2,4,3,2,2,4,5,2,3,6,3,3,5,4,2,5,7,4,3,5,4,5,3,3,3,5,3,4,4,2,2,4,NA
777,54,Midwest,"$45,000 - $139,999",associate degree,non_binary,male,currently taking,would like to in the future,do not plan to in the future,bi/pansexual,all genders,all genders,White / European American,2,3,4,3,3,2,1,2,1,1,1,2,1,2,2,0,1,1,0,1,0,1,1,1,0,1,0,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,6,6,6,2,2,6,7,7,6,4,7,5,6,7,7,7,2,7,7,4,6,4,2,7,5,5,3,2,3,3,4,5,5,4,5,5,4,2,2,NA
781,21,West Coast,"less than $20,000",some college,trans_fem,male,unsure about the future,unsure about the future,unsure about the future,lesbian,cisgender women,cisgender women,White / European American,3,1,5,5,5,3,3,5,2,2,2,1,2,1,2,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,5,1,3,1,5,5,5,1,1,1,5,1,5,7,7,1,4,5,7,7,4,1,1,1,7,1,1,4,1,1,1,7,4,1,5,1,4,7,7,2,2,4,4,5,2,3,5,5,3,4,5,2,1,2,NA
783,27,East Coast,"less than $20,000",bachelors degree,trans_fem,male,currently taking,unsure about the future,unsure about the future,bi/pansexual,specific genders,specific genders,White / European American,1,1,4,3,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,3,2,1,2,3,3,4,2,2,4,4,2,3,3,7,7,3,2,1,6,7,2,1,5,3,6,4,2,2,1,4,2,7,5,2,2,2,4,6,6,3,3,4,3,4,2,1,2,4,2,3,4,3,4,6,"I think some of the early questions vary based on the implied context. My romantic partner will gaze at my chest or a body part, but if I answered based on that frequency, I think I would be implying that reaction occurred outside the context of that relationship."
784,21,East Coast,"less than $20,000",some college,trans_man,female,currently taking,would like to in the future,unsure about the future,gay,cisgender men,cisgender men,White / European American,1,1,3,1,1,1,1,1,1,1,2,1,3,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,3,4,3,4,2,4,5,4,2,3,3,5,2,3,5,6,5,5,5,7,5,2,5,2,4,3,5,2,5,5,2,5,4,2,2,2,2,1,6,6,2,2,3,1,3,1,1,2,3,2,5,4,4,4,5,"A lot of the feeling shitty over the past month (really past 5, since my school went online in March) is due to living with my family (especially my mom and sister). I'm moving back to college at the end of the week and I feel like I'll feel better when I get away from them."
785,22,West Coast,"less than $20,000",bachelors degree,trans_man,female,plan to take in the future,would like to in the future,unsure about the future,heterosexual,cisgender women,specific genders,White / European American,2,3,3,2,3,3,3,2,2,1,2,2,1,2,3,1,1,1,0,1,1,0,0,1,0,0,0,1,0,2,3,3,4,3,2,3,1,2,3,2,3,1,3,3,4,5,2,3,3,3,5,3,6,5,3,2,3,3,6,4,3,5,6,3,3,5,5,5,5,2,2,3,2,2,2,2,3,2,2,4,5,5,4,5,NA
